issueID,user,createtime,updatetime,text,identifier
55,group3/user2,1459549696,1459549696,"yes talk to you at 10am

Amritanshu Agrawal
PhD Student
CS @ NC State
aagrawa8@ncsu.edu
http://amritag.wix.com/amrit <http://ai4se.net/people/>

On Fri, Apr 1, 2016 at 6:17 PM, Zhe Yu <notifications@github.com> wrote:

> Sure, then tomorrow with hangout. Are you available around 10am?
>
> Best Regards,
> Zhe,
> Ph.D. scholar @ CS, NcState
> http://azhe825.github.io
>
> > On Apr 1, 2016, at 4:21 PM, Amritanshu Agrawal <notifications@github.com>
> wrote:
> >
> > Will you be in lab after 5 today? I will come back.
> > Else if it is possible we can discuss over hangouts for those problems.
> >
> > —
> > You are receiving this because you were assigned.
> > Reply to this email directly or view it on GitHub
> >
>
> —
> You are receiving this because you were mentioned.
> Reply to this email directly or view it on GitHub
> <https://github.com/azhe825/CSC510/issues/55#issuecomment-204589535>
>
",204592677
56,group3/user4,1459639000,1459639000,"I just put some points I can think of. Please add more.

1. Easy Demonstration for different features of our Email Client.  (Making several gif. format demo)
2. BEAUTIFUL results summary using d3.js?
3. Maybe we could also make some survey on Mechanical Turk to get some data to back up our design?",204820084
48,group3/user4,1459643093,1459643093,"Use one multi-class classifier, or use multiple binary classifiers?  Wouldn't the first be better? What's your opinion? @azhe825 ",204832943
48,group3/user3,1459654111,1459654111,"It is the first option that are utilized in our current code.

Best Regards,
Zhe,
Ph.D. scholar @ CS, NcState
http://azhe825.github.io

> On Apr 2, 2016, at 8:24 PM, Di (Jack) Chen <notifications@github.com> wrote:
> 
> Use one multi-class classifier, or use multiple binary classifiers? Wouldn't the first be better? What's your opinion? @azhe825
> 
> —
> You are receiving this because you were mentioned.
> Reply to this email directly or view it on GitHub
> 
",204861042
60,group3/user2,1459895919,1459895933,"@azhe825 
Issue in line 80? [link] (https://github.com/azhe825/CSC510/blob/master/GUI/Gui3.py#L80)
What parameter need to be set for this?
```
File ""/home/amrit/NCSU STUDY/Spring 16/CSC 510/CSC510/GUI/Gui3.py"", line 137, in incoming
    new_email(l)
  File ""/home/amrit/NCSU STUDY/Spring 16/CSC 510/CSC510/GUI/Gui3.py"", line 80, in new_email
    my_folder.predict(newmail)
  File ""/home/amrit/NCSU STUDY/Spring 16/CSC 510/CSC510/GUI/Gui3.py"", line 345, in predict
    if proba[ind] > self.thres:
```",206018081
60,group3/user3,1459949511,1459949511,fixed that,206374539
40,group3/user3,1459992107,1459992107,"Collected everything we can reuse from Feb report, basic structure is also defined.

Please see the temp pdf file [here](https://github.com/azhe825/CSC510/blob/master/report/April_temp.pdf)

Work on things you think can be done separately first. Discuss and combine things together tomorrow. Worried about if we can finish this report by tomorrow... Maybe should create a md file first.
",206643397
40,group3/user1,1459992733,1459992733,Could you also upload the latex file of this pdf?,206648090
40,group3/user3,1459993581,1459993581,"@imaginationsuper you can work on sharelatex, right now you are shared with it. It is the April.tex in CSC 510 in sharelatex.",206654995
40,group3/user4,1459994085,1459994085,"@azhe825  why can't I see that? Below are all I can see.
![image](https://cloud.githubusercontent.com/assets/15117843/14338107/22e20a2a-fc42-11e5-80ea-3978129d4e02.png)
",206656038
40,group3/user3,1459995312,1459995312,"Cause u r not shared... Can only have one person shared at a time... It's the free version

Best Regards,
Zhe,
Ph.D. scholar @ CS, NcState
http://azhe825.github.io

> On Apr 6, 2016, at 9:54 PM, Di (Jack) Chen <notifications@github.com> wrote:
> 
> @azhe825 why can't I see that? Below are all I can see.
> 
> 
> —
> You are receiving this because you were mentioned.
> Reply to this email directly or view it on GitHub
> 
",206658589
40,group3/user1,1459995490,1459995490,I will work on it soon tonight and then you can share with others.,206658935
40,group3/user4,1459995539,1459995539,Oh... Got it. Keep me updated.,206659044
61,group3/user1,1459995709,1459995709,"@amritbhanu I have difficulty to link login pop-up window with the corresonding function, if you have time please check GUI5.py for that function. Also right button option was changed for mac interface, please check if it works for windows.",206659586
40,group3/user1,1459998356,1459998356,@azhe825 I just edited my part so far. Please shift the sharelatex to @dichen001 ,206673676
40,group3/user3,1459998840,1459998840,"@dichen001 you have the ball now

Best Regards,
Zhe,
Ph.D. scholar @ CS, NcState
http://azhe825.github.io

> On Apr 6, 2016, at 11:05 PM, Jerry Shijie Li <notifications@github.com> wrote:
> 
> @azhe825 I just edited my part so far. Please shift the sharelatex to @dichen001
> 
> —
> You are receiving this because you were mentioned.
> Reply to this email directly or view it on GitHub
> 
",206677204
40,group3/user4,1459999271,1459999271,Got it. Thanks.,206679491
40,group3/user4,1460003475,1460003475,"hi @azhe825 , just finished the supervised part, you can pass the ball to @amritbhanu ",206692101
61,group3/user2,1460003816,1460003816,"right button option is working.
I will add that function",206692771
40,group3/user4,1460003864,1460003864,"Hi @amritbhanu, cause I cannot share the original one to you. I shared my copy to you, so you can work on that, then merge with @azhe825 's version later.",206693015
40,group3/user2,1460003870,1460003870,got a copy of the report from jack! Thanks,206693032
61,group3/user2,1460036854,1460036854,"@imaginationsuper i have updated the gui5. Please see the gmail login error. Once it works, we can see if its retrieving unread mails or not. and so on.",206912777
40,group3/user2,1460062430,1460062430,"jack, did you remove sharing of report? I still had to complete the GUI part",207083242
40,group3/user4,1460063177,1460063177,"sorry, just resend you the link.",207088207
40,group3/user2,1460063999,1460063999,done jack! You can share this back with zhe. We can combine them now.,207092345
40,group3/user2,1460065513,1460065513,"@azhe825 
For unsupervised learning section, I made some changes in the wordings. Add this again. Images will remain the same.
```
\subsubsection{Unsupervised Learning}
% @Amritanshu
Unsupervised learning is the machine learning task of inferring a function to describe hidden structure from unlabeled data. There are various tools of doing unsupervised learning, and we used Latent Dirichlet allocation~\cite{blei2003latent}. We used LDA because of its useful importance and advantages for finding useful topics from an unlabeled data. LDA features were extracted and given as input to SVM learner. LDA is used as a feature extractor. We have already shown in Figure 4 that SVM performs better than the other classifiers.

The Famous Enron email dataset is used and have already specified about the pre-processing steps and its final structure above. We tested the data on 7 different users. There are different labels already defined for the mails. We selected 5 top labels for each user dataset, and converted it into a binary classifier where those 5 labels are given ""YES"" label and others as ""NO"" label. And we also selected different ranges of cluster size namely 20, 50 and 100. Respective results can be seen for all the different cluster size given below.

    \begin{figure}[t]
      \includegraphics[width=\linewidth]{./fig/lda_SVM_20.png}
      \caption{Performance of LDA with 12 clusters}
      \label{fig: comp among users}
    \end{figure}
    
    \begin{figure}[t]
      \includegraphics[width=\linewidth]{./fig/lda_SVM_50.png}
      \caption{Performance of LDA with 50 clusters}
      \label{fig: comp incrementally}
    \end{figure}
    
    \begin{figure}[t]
      \includegraphics[width=\linewidth]{./fig/lda_SVM_100.png}
      \caption{Performance of LDA with 100 clusters}
      \label{fig: comp among users}
    \end{figure}
    

Following results show highly instability of F-Score across different datasets. The reason for that is, if we have large data for positive class then it gets you good results but if number of negative labels dominant over positive labels, it performs poorly. The other problem which we saw, the instability of these clusters even if there was no changes in the data or the parameters of the algorithm. These results made us to not use unsupervised features to train a classifier.
```",207100889
40,group3/user2,1460065634,1460065634,"for GUI Part,
Copy the image from https://github.com/azhe825/CSC510/blob/master/GUI/FinalPic.png

```
\subsection{GUI Development}
% @Amritanshu

The GUI is developed using Python Tkinter package. We took Gmail as our sample for making the Mailbox GUI. See Figure 9 for our mailbox interface. 

    \begin{figure}[t]
      \includegraphics[width=\linewidth]{./fig/FinalPic.png}
      \caption{Graphical User Interface}
      \label{fig: comp among users}
    \end{figure}

We have provided users with read mails, move mails to different folders, creation of user defined folders. We have also provided the user with different features to select on demand. These features are Implicit User Feedback, Explicit User Feedback, Multi-folders. 

The GUI is designed to not only load local email files for training classifier, but also read email from the online email account for different users. Under the hood, it will connect the server at preset frequency, fetch emails from the online account, categorize them using local classifier and refresh the emails saved on local folders. Currently, it support Gmail accounts only for security settings.
```",207101956
40,group3/user3,1460066752,1460066752,"ok


Best Regards,
Zhe,
Ph.D. scholar @ CS, NcState
http://azhe825.github.io

> On Apr 7, 2016, at 5:47 PM, Amritanshu Agrawal <notifications@github.com> wrote:
> 
> for GUI Part,
> Copy the image from https://github.com/azhe825/CSC510/blob/master/GUI/FinalPic.png
> 
> \subsection{GUI Development}
> % @Amritanshu
> 
> The GUI is developed using Python Tkinter package. We took Gmail as our sample for making the Mailbox GUI. See Figure 9 for our mailbox interface. 
> 
>     \begin{figure}[t]
>       \includegraphics[width=\linewidth]{./fig/FinalPic.png}
>       \caption{Graphical User Interface}
>       \label{fig: comp among users}
>     \end{figure}
> 
> We have provided users with read mails, move mails to different folders, creation of user defined folders. We have also provided the user with different features to select on demand. These features are Implicit User Feedback, Explicit User Feedback, Multi-folders. 
> 
> The GUI is designed to not only load local email files for training classifier, but also read email from the online email account for different users. Under the hood, it will connect the server at preset frequency, fetch emails from the online account, categorize them using local classifier and refresh the emails saved on local folders. Currently, it support Gmail accounts only for security settings.
> —
> You are receiving this because you were mentioned.
> Reply to this email directly or view it on GitHub
> 
",207109958
40,group3/user4,1460070471,1460070471,shared to @azhe825 now.,207132400
